video_id,title,category,format,main topic,level,published_date,description,duration,view_count,like_count,comment_count,url
Nw2Bw8Zeaw4,How to Switch Revert on Skis | #shorts,Ski Tech,Tutorial,Turning,Beginner,2024-10-28T19:53:55Z,"Book a Camp → ⛷️ https://stompitcamps.com/ 🚡

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷️ https://stompitcamps.com/ 🚡

Join our Discord: https://discord.gg/6aHaGb8X8m 
Free Video Ski Course: https://stompitcamps.com/pages/free-online-courses

Instagram:                      https://www.instagram.com/stompittutorials/
TikTok:                            https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
⛷️ https://bit.ly/CARV-DIGITAL-SKI-COACH
🎿 http://bit.ly/atomicbentchetler100
🏔️ http://bit.ly/backland107
🪖 http://bit.ly/North-America-Four-Amid-Helmet
🦺 https://bit.ly/North-America-Elevenate-Free-tour
👖 https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
⛷️ https://bit.ly/CARV-DIGITAL-SKI-COACH
🎿 http://bit.ly/EU-Bent-Chetler100
🪖 http://bit.ly/EU-Amid-Helmet
👕 https://bit.ly/EU-E11-Freetour-Jacket
👖 https://bit.ly/EU-E11-Bec-Pants",PT36S,4703,183,2,https://www.youtube.com/watch?v=Nw2Bw8Zeaw4
9fP863Uk_P4,Using Throwing Mats for Freeski Trampoline Training | #shorts,Freestyle,Tutorial,Trampoline,Beginner,2024-02-10T17:00:07Z,"Book a Camp → ⛷️ https://stompitcamps.com/ 🚡

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷️ https://stompitcamps.com/ 🚡

Join our Discord: https://discord.gg/6aHaGb8X8m 
Free Video Ski Course: https://stompitcamps.com/pages/free-online-courses

Instagram:                      https://www.instagram.com/stompittutorials/
TikTok:                            https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT41S,4715,78,1,https://www.youtube.com/watch?v=9fP863Uk_P4
lQ2C3fi9gvs,How to Alley-Oop 180 Mute Grab on Skis | #shorts,Freestyle,Tutorial,Spinning + G,Intermediate,2023-12-18T17:20:00Z,"Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Join our Discord: https://discord.gg/6aHaGb8X8m 
Free Video Ski Course: https://stompitcamps.com/pages/free-online-courses

Instagram:                      https://www.instagram.com/stompittutorials/
TikTok:                            https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT57S,4727,158,0,https://www.youtube.com/watch?v=lQ2C3fi9gvs
fq0nL0_A6O0,Atomic Advanced Camp | March 26 – April 1 | #shorts,Freestyle,Promo,Camp Promo,NA,2023-02-11T15:00:22Z,"Join a The Camp for Adults: https://stompitcamps.com/camp/?season=winter-advanced

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Discord: Join our Ski Community
https://discord.gg/6aHaGb8X8m 

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT56S,4752,145,1,https://www.youtube.com/watch?v=fq0nL0_A6O0
aWI3B7uz-bk,How to Slide Basic Features on Skis | #shorts,Freestyle,Tutorial,Jibbing,Beginner,2023-10-25T17:00:01Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Discord: Join our Ski Community
https://discord.gg/6aHaGb8X8m 

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT55S,4755,119,2,https://www.youtube.com/watch?v=aWI3B7uz-bk
3UiAzepFo_0,How to Switch Tails On on Skis | #shorts,Freestyle,Tutorial,Jibbing,Advanced,2023-08-29T17:00:04Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Discord: Join our Ski Community
https://discord.gg/6aHaGb8X8m 

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT1M,4757,122,0,https://www.youtube.com/watch?v=3UiAzepFo_0
LZGVvhuNkYs,How to Handdrag J Turn on Skis #skiing,Ski Tech,Tutorial,Carving,Intermediate,2024-12-10T11:16:17Z,Join a Camp: https://stompitcamps.com/,PT1M1S,4758,128,2,https://www.youtube.com/watch?v=LZGVvhuNkYs
tzOw92xNrtI,Reality of Learning #FreestyleSkiing #shorts,Freestyle,Edit,Jumping,NA,2023-09-26T15:22:46Z,,PT31S,4786,141,1,https://www.youtube.com/watch?v=tzOw92xNrtI
1f1B1WtE-BM,Should I Host a Summer / Autumn Freestyle Ski Camp?,Freestyle,Promo,Camp Promo,NA,2018-04-14T08:48:12Z,"If interested ad your email here http://eepurl.com/co7xaX
You can also let me know in the comments where this freestyle ski camp should be hosted.

More information will be available here when it´s ready:
https://stompittutorials.com/camps

Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Ski camps for adults
Ski Technique | Freestyle | Freeride
https://stompitcamps.com/camps/

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials",PT1M26S,4824,246,104,https://www.youtube.com/watch?v=1f1B1WtE-BM
-PmPKMG65jM,How to Tail Drag to 180 in a Halfpipe on Skis | #shorts,Freestyle,Tutorial,Halfpipe,Intermediate,2023-12-11T17:00:00Z,"Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Join our Discord: https://discord.gg/6aHaGb8X8m 
Free Video Ski Course: https://stompitcamps.com/pages/free-online-courses

Instagram:                      https://www.instagram.com/stompittutorials/
TikTok:                            https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT42S,4838,52,1,https://www.youtube.com/watch?v=-PmPKMG65jM
rJgTO6RiiJ4,Big Freeride Ski Line in the Swiss Alps | #shorts,Freeride,Edit,Ski Mountaineering,NA,2022-11-13T17:00:39Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Ski camps for adults
Ski Technique | Freestyle | Freeride
https://stompitcamps.com/camps/

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet",PT30S,4888,198,3,https://www.youtube.com/watch?v=rJgTO6RiiJ4
JuMq_DAklCs,Carving Off Jumps on Skis for More Style | #shorts,Freestyle,Tutorial,Jumping,Intermediate,2023-10-29T18:00:08Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Discord: Join our Ski Community
https://discord.gg/6aHaGb8X8m 

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT43S,4898,164,1,https://www.youtube.com/watch?v=JuMq_DAklCs
EEi4Y_Svo8o,Local Ski Guides on our Freeride Camps for Adults | #shorts,Freeride,Camp Vlog,Camp Experience,NA,2022-10-29T16:00:07Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Ski camps for adults
Ski Technique | Freestyle | Freeride
https://stompitcamps.com/camps/

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet",PT1M,4912,96,2,https://www.youtube.com/watch?v=EEi4Y_Svo8o
bXulD0B7u7g,Ski the Hard Way Home to Become a Better Skier | #shorts,All skiing,Tutorial,General,all,2023-11-07T17:00:23Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Discord: Join our Ski Community
https://discord.gg/6aHaGb8X8m 

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT44S,4927,232,4,https://www.youtube.com/watch?v=bXulD0B7u7g
7-bbG0FdUbQ,The Journey to the Perfect Turn on Skis | #shorts,Ski Tech,Tutorial,Carv,all,2022-12-08T17:00:03Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Ski camps for adults
Ski Technique | Freestyle | Freeride
https://stompitcamps.com/camps/

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet",PT1M,4947,126,4,https://www.youtube.com/watch?v=7-bbG0FdUbQ
ZJlC8nAk0YA,How to 540 on Skis | #shorts,Freestyle,Tutorial,Spinning,Intermediate,2022-08-31T06:01:55Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Ski camps for adults
Ski Technique | Freestyle | Freeride
https://stompitcamps.com/camps/

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials",PT31S,4956,214,4,https://www.youtube.com/watch?v=ZJlC8nAk0YA
aeh0lZGSzMQ,Tip for K-Feds on Skis | #shorts,Freestyle,Tutorial,Jibbing,Intermediate,2023-02-11T17:00:02Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT1M,4977,133,1,https://www.youtube.com/watch?v=aeh0lZGSzMQ
VCXfNg6bpdw,Nose Butter 540s on Skis | #shorts,Freestyle,Tutorial,Butters/Ollies,Advanced,2023-09-01T17:15:02Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Step-by-Step Ski Camps for Adults
 |- Ski Technique - | - Freestyle - | - Freeride - | 
⛷ https://stompitcamps.com/camps/ 🚡

Discord: Join our Ski Community
https://discord.gg/6aHaGb8X8m 

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet
https://bit.ly/North-America-Elevenate-Free-tour
https://bit.ly/North-America-Elevenate-Bec-Pants

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet
https://bit.ly/EU-E11-Freetour-Jacket
https://bit.ly/EU-E11-Bec-Pants",PT1M,4993,211,1,https://www.youtube.com/watch?v=VCXfNg6bpdw
NAvLy39MoCI,The Reality of Learning Freestyle Skiing | Chelsea`s Journey #4,Freestyle,Camp Vlog,General (freestyle),NA,2022-09-18T13:00:11Z,"Tag along with Chelsea as she continues to document her own freestyle ski journey. In this episode, you can really see how she is starting to develop her own style. Check out Chelsea´s Channel: https://www.youtube.com/channel/UCsSwmmmezMFcwuC3jCU1dQA 

Stomp It Camps - Ski camps for adults
Ski Technique | Freestyle | Freeride
https://stompitcamps.com/camps/

Music: Music by Lesfm from Pixabay

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials",PT4M20S,4998,77,8,https://www.youtube.com/watch?v=NAvLy39MoCI
zh_aTVW9vN4,How to Switch Tail Butter 360 in Skis | #shorts,Freestyle,Tutorial,Butters/Ollies,Advanced,2022-10-03T17:16:54Z,"Join a Ski Camp for Adults: https://stompitcamps.com/

Stomp It Camps - Ski camps for adults
Ski Technique | Freestyle | Freeride
https://stompitcamps.com/camps/

Email Tutorials:        https://mailchi.mp/stompittutorials/get-tutorial-emails
Instagram:                https://www.instagram.com/stompittutorials/
TikTok:                      https://www.tiktok.com/@stompittutorials

North America 🇺🇸 🇨🇦
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/atomicbentchetler100
http://bit.ly/atomicbentchetler120
http://bit.ly/backland107
http://bit.ly/North-America-Four-Amid-Helmet

Europe 🇪🇺
https://bit.ly/CARV-DIGITAL-SKI-COACH
http://bit.ly/EU-Bent-Chetler100
http://bit.ly/EU-Bent-Chetler120
http://bit.ly/EU-Amid-Helmet",PT31S,5053,221,2,https://www.youtube.com/watch?v=zh_aTVW9vN4
